388.13,223.0
388.99,224.0
389.86,225.0
390.72,226.0
391.59,227.0
392.46,228.0
393.33,229.0
394.2,230.0
395.07,231.0
395.94,232.0
396.81,233.0
397.69,234.0
398.56,235.0
399.44,236.0
400.31,237.0
401.19,238.0
402.07,239.0
402.95,240.0
403.83,241.0
404.71,242.0
405.59,243.0
406.47,244.0
407.35,245.0
408.24,246.0
409.12,247.0
410.01,248.0
410.89,249.0
411.78,250.0
412.67,251.0
413.56,252.0
414.45,253.0
415.33,254.0
416.23,255.0
417.12,256.0
418.01,257.0
418.9,258.0
419.79,259.0
420.69,260.0
421.58,261.0
422.48,262.0
423.38,263.0
424.27,264.0
425.17,265.0
426.07,266.0
426.97,267.0
427.87,268.0
428.77,269.0
429.67,270.0
430.57,271.0
431.47,272.0
432.37,273.0
433.28,274.0
434.18,275.0
435.08,276.0
435.99,277.0
436.89,278.0
437.8,279.0
438.71,280.0
439.61,281.0
440.52,282.0
441.43,283.0
442.34,284.0
443.25,285.0
444.16,286.0
445.07,287.0
445.98,288.0
446.89,289.0
447.8,290.0
448.72,291.0
449.63,292.0
450.54,293.0
451.46,294.0
452.37,295.0
453.29,296.0
454.21,297.0
455.12,298.0
456.04,299.0
456.96,300.0
457.87,301.0
458.79,302.0
459.71,303.0
460.63,304.0
461.55,305.0
462.47,306.0
463.39,307.0
464.31,308.0
465.23,309.0
466.15,310.0
467.08,311.0
468.0,312.0
468.92,313.0
469.85,314.0
470.77,315.0
471.7,316.0
472.62,317.0
473.55,318.0
474.47,319.0
475.4,320.0
476.32,321.0
477.25,322.0
478.18,323.0
479.11,324.0
480.04,325.0
480.96,326.0
481.89,327.0
482.82,328.0
483.75,329.0
484.68,330.0
485.61,331.0
486.54,332.0
487.48,333.0
488.41,334.0
489.34,335.0
490.27,336.0
491.2,337.0
492.14,338.0
493.07,339.0
494.01,340.0
494.94,341.0
495.87,342.0
496.81,343.0
497.74,344.0
498.68,345.0
499.62,346.0
500.55,347.0
501.49,348.0
502.43,349.0
503.36,350.0
504.3,351.0
505.24,352.0
506.18,353.0
507.12,354.0
508.05,355.0
508.99,356.0
509.93,357.0
510.87,358.0
511.81,359.0
512.75,360.0
513.69,361.0
514.63,362.0
515.58,363.0
516.52,364.0
517.46,365.0
518.4,366.0
519.34,367.0
520.29,368.0
521.23,369.0
522.17,370.0
523.12,371.0
524.06,372.0
525.01,373.0
525.95,374.0
526.89,375.0
527.84,376.0
528.78,377.0
529.73,378.0
530.68,379.0
531.62,380.0
532.57,381.0
533.51,382.0
534.46,383.0
535.41,384.0
536.36,385.0
537.3,386.0
538.25,387.0
539.2,388.0
540.15,389.0
541.1,390.0
542.04,391.0
542.99,392.0
543.94,393.0
544.89,394.0
545.84,395.0
546.79,396.0
547.74,397.0
548.69,398.0
549.64,399.0
550.59,400.0
551.55,401.0
552.5,402.0
553.45,403.0
554.4,404.0
555.35,405.0
556.31,406.0
557.26,407.0
558.21,408.0
559.16,409.0
560.12,410.0
561.07,411.0
562.02,412.0
562.98,413.0
563.93,414.0
564.89,415.0
565.84,416.0
566.79,417.0
567.75,418.0
568.7,419.0
569.66,420.0
570.61,421.0
571.57,422.0
572.53,423.0
573.48,424.0
574.44,425.0
575.39,426.0
576.35,427.0
577.31,428.0
578.26,429.0
579.22,430.0
580.18,431.0
581.14,432.0
582.09,433.0
583.05,434.0
584.01,435.0
584.97,436.0
585.93,437.0
586.89,438.0
587.84,439.0
588.8,440.0
589.76,441.0
590.72,442.0
591.68,443.0
592.64,444.0
593.6,445.0
594.56,446.0
595.52,447.0
596.48,448.0
597.44,449.0
598.4,450.0
599.36,451.0
600.32,452.0
601.28,453.0
602.25,454.0
603.21,455.0
604.17,456.0
605.13,457.0
606.09,458.0
607.05,459.0
608.02,460.0
608.98,461.0
609.94,462.0
610.9,463.0
611.87,464.0
612.83,465.0
613.79,466.0
614.76,467.0
615.72,468.0
616.68,469.0
617.65,470.0
618.61,471.0
619.58,472.0
620.54,473.0
621.5,474.0
622.47,475.0
623.43,476.0
624.4,477.0
625.36,478.0
626.33,479.0
627.29,480.0
628.26,481.0
629.22,482.0
630.19,483.0
631.15,484.0
632.12,485.0
633.09,486.0
634.05,487.0
635.02,488.0
635.99,489.0
636.95,490.0
637.92,491.0
638.89,492.0
639.85,493.0
640.82,494.0
641.79,495.0
642.75,496.0
643.72,497.0
644.69,498.0
645.66,499.0
646.62,500.0
647.59,501.0
648.56,502.0
649.53,503.0
650.5,504.0
651.46,505.0
652.43,506.0
653.4,507.0
654.37,508.0
655.34,509.0
656.31,510.0
657.28,511.0
658.25,512.0
659.22,513.0
660.18,514.0
661.15,515.0
662.12,516.0
663.09,517.0
664.06,518.0
665.03,519.0
666.0,520.0
666.97,521.0
667.94,522.0
668.91,523.0
669.89,524.0
670.86,525.0
671.83,526.0
672.8,527.0
673.77,528.0
674.74,529.0
675.71,530.0
676.68,531.0
677.65,532.0
678.62,533.0
679.6,534.0
680.57,535.0
681.54,536.0
682.51,537.0
683.48,538.0
684.46,539.0
685.43,540.0
686.4,541.0
687.37,542.0
688.34,543.0
689.32,544.0
690.29,545.0
691.26,546.0
692.24,547.0
693.21,548.0
694.18,549.0
695.15,550.0
696.13,551.0
697.1,552.0
698.07,553.0
699.05,554.0
700.02,555.0
701.0,556.0
701.97,557.0
702.94,558.0
703.92,559.0
704.89,560.0
705.87,561.0
706.84,562.0
707.81,563.0
708.79,564.0
709.76,565.0
710.74,566.0
711.71,567.0
712.69,568.0
713.66,569.0
714.64,570.0
715.61,571.0
716.59,572.0
717.56,573.0
718.54,574.0
719.51,575.0
720.49,576.0
721.46,577.0
722.44,578.0
723.41,579.0
724.39,580.0
725.37,581.0
726.34,582.0
727.32,583.0
728.29,584.0
729.27,585.0
730.25,586.0
731.22,587.0
732.2,588.0
733.18,589.0
734.15,590.0
735.13,591.0
736.11,592.0
737.08,593.0
738.06,594.0
739.04,595.0
740.01,596.0
740.99,597.0
741.97,598.0
742.94,599.0
743.92,600.0
744.9,601.0
745.88,602.0
746.85,603.0
747.83,604.0
748.81,605.0
749.79,606.0
750.76,607.0
751.74,608.0
752.72,609.0
753.7,610.0
754.68,611.0
755.65,612.0
756.63,613.0
757.61,614.0
758.59,615.0
759.57,616.0
760.55,617.0
761.53,618.0
762.5,619.0
763.48,620.0
764.46,621.0
765.44,622.0
766.42,623.0
767.4,624.0
768.38,625.0
769.36,626.0
770.34,627.0
771.31,628.0
772.29,629.0
773.27,630.0
774.25,631.0
775.23,632.0
776.21,633.0
777.19,634.0
778.17,635.0
779.15,636.0
780.13,637.0
781.11,638.0
782.09,639.0
783.07,640.0
784.05,641.0
785.03,642.0
786.01,643.0
786.99,644.0
787.97,645.0
788.95,646.0
789.93,647.0
790.91,648.0
791.89,649.0
792.87,650.0
793.85,651.0
794.83,652.0
795.81,653.0
796.8,654.0
797.78,655.0
798.76,656.0
799.74,657.0
800.72,658.0
801.7,659.0
802.68,660.0
803.66,661.0
804.64,662.0
805.62,663.0
806.61,664.0
807.59,665.0
808.57,666.0
809.55,667.0
810.53,668.0
811.51,669.0
812.5,670.0
813.48,671.0
814.46,672.0
815.44,673.0
816.42,674.0
817.4,675.0
818.39,676.0
819.37,677.0
820.35,678.0
821.33,679.0
822.31,680.0
823.3,681.0
824.28,682.0
825.26,683.0
826.24,684.0
827.23,685.0
828.21,686.0
829.19,687.0
830.17,688.0
831.16,689.0
832.14,690.0
833.12,691.0
834.11,692.0
835.09,693.0
836.07,694.0
837.05,695.0
838.04,696.0
839.02,697.0
840.0,698.0
840.99,699.0
841.97,700.0
842.95,701.0
843.94,702.0
844.92,703.0
845.9,704.0
846.89,705.0
847.87,706.0
848.85,707.0
849.84,708.0
850.82,709.0
851.8,710.0
852.79,711.0
853.77,712.0
854.75,713.0
855.74,714.0
856.72,715.0
857.71,716.0
858.69,717.0
859.67,718.0
860.66,719.0
861.64,720.0
862.63,721.0
863.61,722.0
864.59,723.0
865.58,724.0
866.56,725.0
867.55,726.0
868.53,727.0
869.52,728.0
870.5,729.0
871.48,730.0
872.47,731.0
873.45,732.0
874.44,733.0
875.42,734.0
876.41,735.0
877.39,736.0
878.38,737.0
879.36,738.0
880.35,739.0
881.33,740.0
882.32,741.0
883.3,742.0
884.29,743.0
885.27,744.0
886.26,745.0
887.24,746.0
888.23,747.0
889.21,748.0
890.2,749.0
891.18,750.0
892.17,751.0
893.15,752.0
894.14,753.0
895.12,754.0
896.11,755.0
897.1,756.0
898.08,757.0
899.07,758.0
900.05,759.0
901.04,760.0
902.02,761.0
903.01,762.0
904.0,763.0
904.98,764.0
905.97,765.0
906.95,766.0
907.94,767.0
908.92,768.0
909.91,769.0
910.9,770.0
911.88,771.0
912.87,772.0
913.86,773.0
914.84,774.0
915.83,775.0
916.81,776.0
917.8,777.0
918.79,778.0
919.77,779.0
920.76,780.0
921.75,781.0
922.73,782.0
923.72,783.0
924.7,784.0
925.69,785.0
926.68,786.0
927.66,787.0
928.65,788.0
929.64,789.0
930.62,790.0
931.61,791.0
932.6,792.0
933.59,793.0
934.57,794.0
935.56,795.0
936.55,796.0
937.53,797.0
938.52,798.0
939.51,799.0
940.49,800.0
941.48,801.0
942.47,802.0
943.45,803.0
944.44,804.0
945.43,805.0
946.42,806.0
947.4,807.0
948.39,808.0
949.38,809.0
950.37,810.0
951.35,811.0
952.34,812.0
953.33,813.0
954.32,814.0
955.3,815.0
956.29,816.0
957.28,817.0
958.27,818.0
959.25,819.0
960.24,820.0
961.23,821.0
962.22,822.0
963.2,823.0
964.19,824.0
965.18,825.0
966.17,826.0
967.16,827.0
968.14,828.0
969.13,829.0
970.12,830.0
971.11,831.0
972.1,832.0
973.08,833.0
974.07,834.0
975.06,835.0
976.05,836.0
977.04,837.0
978.02,838.0
979.01,839.0
980.0,840.0
980.99,841.0
981.98,842.0
982.96,843.0
983.95,844.0
984.94,845.0
985.93,846.0
986.92,847.0
987.91,848.0
988.9,849.0
989.88,850.0
990.87,851.0
991.86,852.0
992.85,853.0
993.84,854.0
994.83,855.0
995.82,856.0
996.8,857.0
997.79,858.0
998.78,859.0
999.77,860.0
1000.8,861.0
1001.7,862.0
1002.7,863.0
1003.7,864.0
1004.7,865.0
1005.7,866.0
1006.7,867.0
1007.7,868.0
1008.7,869.0
1009.7,870.0
1010.6,871.0
1011.6,872.0
1012.6,873.0
1013.6,874.0
1014.6,875.0
1015.6,876.0
1016.6,877.0
1017.6,878.0
1018.6,879.0
1019.6,880.0
1020.5,881.0
1021.5,882.0
1022.5,883.0
1023.5,884.0
1024.5,885.0
1025.5,886.0
1026.5,887.0
1027.5,888.0
1028.5,889.0
1029.4,890.0
1030.4,891.0
1031.4,892.0
1032.4,893.0
1033.4,894.0
1034.4,895.0
1035.4,896.0
1036.4,897.0
1037.4,898.0
1038.4,899.0
1039.3,900.0
1040.3,901.0
1041.3,902.0
1042.3,903.0
1043.3,904.0
1044.3,905.0
1045.3,906.0
1046.3,907.0
1047.3,908.0
1048.2,909.0
1049.2,910.0
1050.2,911.0
1051.2,912.0
1052.2,913.0
1053.2,914.0
1054.2,915.0
1055.2,916.0
1056.2,917.0
1057.2,918.0
1058.1,919.0
1059.1,920.0
1060.1,921.0
1061.1,922.0
1062.1,923.0
1063.1,924.0
1064.1,925.0
1065.1,926.0
1066.1,927.0
1067.1,928.0
1068.1,929.0
1069.0,930.0
1070.0,931.0
1071.0,932.0
1072.0,933.0
1073.0,934.0
1074.0,935.0
1075.0,936.0
1076.0,937.0
1077.0,938.0
1078.0,939.0
1078.9,940.0
1079.9,941.0
1080.9,942.0
1081.9,943.0
1082.9,944.0
1083.9,945.0
1084.9,946.0
1085.9,947.0
1086.9,948.0
1087.9,949.0
1088.9,950.0
1089.8,951.0
1090.8,952.0
1091.8,953.0
1092.8,954.0
1093.8,955.0
1094.8,956.0
1095.8,957.0
1096.8,958.0
1097.8,959.0
1098.8,960.0
1099.8,961.0
1100.7,962.0
1101.7,963.0
1102.7,964.0
1103.7,965.0
1104.7,966.0
1105.7,967.0
1106.7,968.0
1107.7,969.0
1108.7,970.0
1109.7,971.0
1110.7,972.0
1111.6,973.0
1112.6,974.0
1113.6,975.0
1114.6,976.0
1115.6,977.0
1116.6,978.0
1117.6,979.0
1118.6,980.0
1119.6,981.0
1120.6,982.0
1121.6,983.0
1122.6,984.0
1123.5,985.0
1124.5,986.0
1125.5,987.0
1126.5,988.0
1127.5,989.0
1128.5,990.0
1129.5,991.0
1130.5,992.0
1131.5,993.0
1132.5,994.0
1133.5,995.0
1134.4,996.0
1135.4,997.0
1136.4,998.0
1137.4,999.0
1138.4,1000.0
1139.4,1001.0
1140.4,1002.0
1141.4,1003.0
1142.4,1004.0
1143.4,1005.0
1144.4,1006.0
1145.4,1007.0
1146.3,1008.0
1147.3,1009.0
1148.3,1010.0
1149.3,1011.0
1150.3,1012.0
1151.3,1013.0
1152.3,1014.0
1153.3,1015.0
1154.3,1016.0
1155.3,1017.0
1156.3,1018.0
1157.3,1019.0
1158.3,1020.0
1159.2,1021.0
1160.2,1022.0
1161.2,1023.0
1162.2,1024.0
1163.2,1025.0
1164.2,1026.0
1165.2,1027.0
1166.2,1028.0
1167.2,1029.0
1168.2,1030.0
1169.2,1031.0
1170.2,1032.0
1171.1,1033.0
1172.1,1034.0
1173.1,1035.0
1174.1,1036.0
1175.1,1037.0
1176.1,1038.0
1177.1,1039.0
1178.1,1040.0
1179.1,1041.0
1180.1,1042.0
1181.1,1043.0
1182.1,1044.0
1183.1,1045.0
1184.0,1046.0
1185.0,1047.0
1186.0,1048.0
1187.0,1049.0
1188.0,1050.0
1189.0,1051.0
1190.0,1052.0
1191.0,1053.0
1192.0,1054.0
1193.0,1055.0
1194.0,1056.0
1195.0,1057.0
1196.0,1058.0
1196.9,1059.0
1197.9,1060.0
1198.9,1061.0
1199.9,1062.0
1200.9,1063.0
1201.9,1064.0
1202.9,1065.0
1203.9,1066.0
1204.9,1067.0
1205.9,1068.0
1206.9,1069.0
1207.9,1070.0
1208.9,1071.0
1209.9,1072.0
1210.8,1073.0
1211.8,1074.0
1212.8,1075.0
1213.8,1076.0
1214.8,1077.0
1215.8,1078.0
1216.8,1079.0
1217.8,1080.0
1218.8,1081.0
1219.8,1082.0
1220.8,1083.0
1221.8,1084.0
1222.8,1085.0
1223.8,1086.0
1224.7,1087.0
1225.7,1088.0
1226.7,1089.0
1227.7,1090.0
1228.7,1091.0
1229.7,1092.0
1230.7,1093.0
1231.7,1094.0
1232.7,1095.0
1233.7,1096.0
1234.7,1097.0
1235.7,1098.0
1236.7,1099.0
1237.7,1100.0
1238.6,1101.0
1239.6,1102.0
1240.6,1103.0
1241.6,1104.0
1242.6,1105.0
1243.6,1106.0
1244.6,1107.0
1245.6,1108.0
1246.6,1109.0
1247.6,1110.0
1248.6,1111.0
1249.6,1112.0
1250.6,1113.0
1251.6,1114.0
1252.6,1115.0
1253.5,1116.0
1254.5,1117.0
1255.5,1118.0
1256.5,1119.0
1257.5,1120.0
1258.5,1121.0
1259.5,1122.0
1260.5,1123.0
1261.5,1124.0
1262.5,1125.0
1263.5,1126.0
1264.5,1127.0
1265.5,1128.0
1266.5,1129.0
1267.5,1130.0
1268.4,1131.0
1269.4,1132.0
1270.4,1133.0
1271.4,1134.0
1272.4,1135.0
1273.4,1136.0
1274.4,1137.0
1275.4,1138.0
1276.4,1139.0
1277.4,1140.0
1278.4,1141.0
1279.4,1142.0
1280.4,1143.0
1281.4,1144.0
1282.4,1145.0
1283.3,1146.0
1284.3,1147.0
1285.3,1148.0
1286.3,1149.0
1287.3,1150.0
1288.3,1151.0
1289.3,1152.0
1290.3,1153.0
1291.3,1154.0
1292.3,1155.0
1293.3,1156.0
1294.3,1157.0
1295.3,1158.0
1296.3,1159.0
1297.3,1160.0
1298.3,1161.0
1299.2,1162.0
1300.2,1163.0
1301.2,1164.0
1302.2,1165.0
1303.2,1166.0
1304.2,1167.0
1305.2,1168.0
1306.2,1169.0
1307.2,1170.0
1308.2,1171.0
1309.2,1172.0
1310.2,1173.0
1311.2,1174.0
1312.2,1175.0
1313.2,1176.0
1314.2,1177.0
1315.2,1178.0
1316.1,1179.0
1317.1,1180.0
1318.1,1181.0
1319.1,1182.0
1320.1,1183.0
1321.1,1184.0
1322.1,1185.0
1323.1,1186.0
1324.1,1187.0
1325.1,1188.0
1326.1,1189.0
1327.1,1190.0
1328.1,1191.0
1329.1,1192.0
1330.1,1193.0
1331.1,1194.0
1332.1,1195.0
1333.0,1196.0
1334.0,1197.0
1335.0,1198.0
1336.0,1199.0
1337.0,1200.0
1338.0,1201.0
1339.0,1202.0
1340.0,1203.0
1341.0,1204.0
1342.0,1205.0
1343.0,1206.0
1344.0,1207.0
1345.0,1208.0
1346.0,1209.0
1347.0,1210.0
1348.0,1211.0
1349.0,1212.0
1349.9,1213.0
1350.9,1214.0
1351.9,1215.0
1352.9,1216.0
1353.9,1217.0
1354.9,1218.0
1355.9,1219.0
1356.9,1220.0
1357.9,1221.0
1358.9,1222.0
1359.9,1223.0
1360.9,1224.0
1361.9,1225.0
1362.9,1226.0
1363.9,1227.0
1364.9,1228.0
1365.9,1229.0
1366.9,1230.0
1367.8,1231.0
1368.8,1232.0
1369.8,1233.0
1370.8,1234.0
1371.8,1235.0
1372.8,1236.0
1373.8,1237.0
1374.8,1238.0
1375.8,1239.0
1376.8,1240.0
1377.8,1241.0
1378.8,1242.0
1379.8,1243.0
1380.8,1244.0
1381.8,1245.0
1382.8,1246.0
1383.8,1247.0
1384.8,1248.0
1385.0,0

